HouseholdID,Day,WaterUsage
115,1,50.0
115,2,59.42212576085932
115,3,50.0
115,4,50.0
115,5,50.0
115,6,50.0
115,7,50.0
115,8,50.0
115,9,50.0
115,10,50.0
115,11,50.0
115,12,50.0
115,13,50.0
115,14,50.0
115,15,50.0
115,16,50.0
115,17,50.0
115,18,50.0
115,19,50.0
115,20,50.0
115,21,50.0
115,22,50.0
115,23,50.0
115,24,50.0
115,25,50.0
115,26,50.0
115,27,50.0
115,28,50.0
115,29,51.68642278951008
115,30,50.0
116,1,50.0
116,2,50.0
116,3,50.0
116,4,50.0
116,5,50.0
116,6,50.0
116,7,50.0
116,8,50.0
116,9,50.0
116,10,50.0
116,11,50.0
116,12,50.0
116,13,50.0
116,14,50.0
116,15,50.0
116,16,50.0
116,17,50.0
116,18,50.0
116,19,50.0
116,20,50.0
116,21,50.0
116,22,50.0
116,23,50.0
116,24,50.0
116,25,50.0
116,26,50.0
116,27,50.0
116,28,50.0
116,29,50.0
116,30,50.0
117,1,50.0
117,2,50.0
117,3,50.0
117,4,50.0
117,5,50.0
117,6,50.0
117,7,50.0
117,8,50.0
117,9,50.0
117,10,50.0
117,11,50.0
117,12,50.0
117,13,50.0
117,14,50.0
117,15,50.0
117,16,50.0
117,17,50.0
117,18,50.0
117,19,50.0
117,20,50.0
117,21,50.0
117,22,50.0
117,23,50.0
117,24,50.0
117,25,50.0
117,26,50.0
117,27,50.0
117,28,50.0
117,29,50.0
117,30,50.0
118,1,50.0
118,2,50.0
118,3,50.0
118,4,50.0
118,5,50.0
118,6,50.0
118,7,50.0
118,8,50.0
118,9,50.0
118,10,50.0
118,11,51.899074140936534
118,12,50.0
118,13,50.0
118,14,50.0
118,15,50.0
118,16,50.0
118,17,50.0
118,18,50.0
118,19,50.0
118,20,50.0
118,21,50.0
118,22,50.0
118,23,50.0
118,24,50.0
118,25,50.0
118,26,50.0
118,27,50.0
118,28,50.0
118,29,50.0
118,30,50.0
119,1,50.0
119,2,50.0
119,3,50.0
119,4,50.0
119,5,50.0
119,6,50.0
119,7,63.194778533164595
119,8,50.0
119,9,50.0
119,10,50.0
119,11,50.0
119,12,50.0
119,13,50.0
119,14,50.0
119,15,50.0
119,16,50.0
119,17,50.0
119,18,50.0
119,19,50.0
119,20,50.0
119,21,50.0
119,22,50.0
119,23,50.0
119,24,50.0
119,25,50.0
119,26,50.0
119,27,50.0
119,28,50.0
119,29,50.0
119,30,50.0
120,1,50.0
120,2,50.0
120,3,50.0
120,4,50.0
120,5,50.0
120,6,50.0
120,7,50.0
120,8,50.0
120,9,50.0
120,10,50.0
120,11,50.0
120,12,50.0
120,13,50.0
120,14,50.0
120,15,50.0
120,16,50.0
120,17,50.0
120,18,50.0
120,19,50.0
120,20,50.0
120,21,50.0
120,22,50.0
120,23,50.0
120,24,50.0
120,25,50.0
120,26,50.0
120,27,50.0
120,28,50.0
120,29,50.0
120,30,50.0
121,1,50.0
121,2,50.0
121,3,50.0
121,4,50.0
121,5,50.0
121,6,50.0
121,7,50.0
121,8,50.0
121,9,50.0
121,10,50.0
121,11,50.0
121,12,50.0
121,13,50.0
121,14,50.0
121,15,50.0
121,16,50.0
121,17,50.0
121,18,50.0
121,19,50.0
121,20,50.0
121,21,50.0
121,22,50.0
121,23,50.0
121,24,50.0
121,25,50.0
121,26,50.0
121,27,50.0
121,28,50.0
121,29,50.0
121,30,50.0
122,1,50.0
122,2,50.0
122,3,50.0
122,4,50.0
122,5,50.0
122,6,50.0
122,7,50.0
122,8,50.0
122,9,50.0
122,10,50.0
122,11,50.0
122,12,50.0
122,13,50.0
122,14,50.0
122,15,50.0
122,16,50.0
122,17,50.0
122,18,50.0
122,19,50.0
122,20,50.0
122,21,50.0
122,22,50.0
122,23,50.0
122,24,50.0
122,25,50.0
122,26,50.0
122,27,50.0
122,28,50.0
122,29,50.0
122,30,50.0
123,1,50.0
123,2,50.0
123,3,50.0
123,4,50.0
123,5,50.0
123,6,50.0
123,7,50.0
123,8,50.0
123,9,50.0
123,10,50.0
123,11,50.0
123,12,50.0
123,13,50.0
123,14,50.0
123,15,50.0
123,16,50.0
123,17,50.0
123,18,50.0
123,19,50.0
123,20,50.0
123,21,50.0
123,22,50.0
123,23,50.0
123,24,50.0
123,25,50.0
123,26,50.0
123,27,50.0
123,28,50.0
123,29,50.0
123,30,50.0
124,1,50.0
124,2,50.0
124,3,50.0
124,4,50.0
124,5,50.0
124,6,50.0
124,7,50.0
124,8,50.0
124,9,50.0
124,10,50.0
124,11,50.0
124,12,50.0
124,13,50.0
124,14,50.0
124,15,50.0
124,16,50.0
124,17,50.0
124,18,50.0
124,19,50.0
124,20,50.0
124,21,50.0
124,22,50.0
124,23,50.0
124,24,50.0
124,25,50.0
124,26,50.0
124,27,50.0
124,28,50.0
124,29,50.0
124,30,50.0
125,1,50.0
125,2,50.0
125,3,50.0
125,4,50.0
125,5,50.0
125,6,50.0
125,7,50.0
125,8,50.0
125,9,50.0
125,10,50.0
125,11,50.0
125,12,50.0
125,13,50.0
125,14,50.0
125,15,50.0
125,16,50.0
125,17,50.0
125,18,50.0
125,19,50.0
125,20,50.0
125,21,50.0
125,22,50.0
125,23,50.0
125,24,50.0
125,25,50.0
125,26,50.0
125,27,50.0
125,28,50.0
125,29,50.0
125,30,50.0
126,1,50.0
126,2,50.0
126,3,50.0
126,4,50.0
126,5,50.0
126,6,50.0
126,7,50.0
126,8,50.0
126,9,50.0
126,10,50.0
126,11,50.0
126,12,50.0
126,13,50.0
126,14,50.0
126,15,50.0
126,16,50.0
126,17,50.0
126,18,50.0
126,19,50.0
126,20,50.0
126,21,50.0
126,22,50.0
126,23,50.0
126,24,50.0
126,25,50.0
126,26,50.0
126,27,50.0
126,28,50.0
126,29,50.0
126,30,50.0
127,1,50.0
127,2,50.0
127,3,50.0
127,4,50.0
127,5,50.0
127,6,50.0
127,7,50.0
127,8,50.0
127,9,50.0
127,10,50.0
127,11,50.0
127,12,50.0
127,13,50.0
127,14,50.0
127,15,50.0
127,16,50.0
127,17,50.0
127,18,50.0
127,19,50.0
127,20,50.0
127,21,50.0
127,22,50.0
127,23,50.0
127,24,50.0
127,25,50.0
127,26,50.0
127,27,50.0
127,28,50.0
127,29,53.149199354635535
127,30,50.0
128,1,50.0
128,2,50.0
128,3,50.0
128,4,50.0
128,5,50.0
128,6,50.0
128,7,50.0
128,8,50.0
128,9,50.0
128,10,50.0
128,11,50.0
128,12,50.0
128,13,56.664268741295196
128,14,50.0
128,15,50.0
128,16,50.0
128,17,50.0
128,18,50.0
128,19,50.0
128,20,50.0
128,21,50.0
128,22,50.0
128,23,50.0
128,24,50.0
128,25,50.0
128,26,56.99777037226437
128,27,50.0
128,28,50.0
128,29,50.0
128,30,50.0
129,1,51.52065987010283
129,2,50.0
129,3,50.0
129,4,50.0
129,5,50.0
129,6,50.0
129,7,50.0
129,8,50.0
129,9,50.0
129,10,50.0
129,11,50.0
129,12,50.0
129,13,50.0
129,14,50.0
129,15,50.0
129,16,50.0
129,17,50.0
129,18,50.0
129,19,50.0
129,20,50.0
129,21,50.0
129,22,50.0
129,23,50.0
129,24,50.0
129,25,50.0
129,26,50.0
129,27,50.0
129,28,50.0
129,29,50.0
129,30,50.0
130,1,50.0
130,2,50.0
130,3,50.0
130,4,50.0
130,5,50.0
130,6,50.0
130,7,50.0
130,8,50.0
130,9,50.0
130,10,50.0
130,11,50.0
130,12,50.0
130,13,50.0
130,14,50.0
130,15,50.0
130,16,52.186783158234675
130,17,50.0
130,18,50.0
130,19,50.0
130,20,50.0
130,21,50.0
130,22,50.0
130,23,50.0
130,24,53.301705561171964
130,25,50.0
130,26,50.0
130,27,50.0
130,28,50.0
130,29,50.0
130,30,50.0
131,1,50.0
131,2,50.0
131,3,50.0
131,4,50.0
131,5,50.0
131,6,50.0
131,7,50.0
131,8,50.0
131,9,50.0
131,10,50.0
131,11,50.0
131,12,50.0
131,13,50.0
131,14,50.0
131,15,50.0
131,16,50.0
131,17,50.0
131,18,50.0
131,19,50.0
131,20,50.0
131,21,50.0
131,22,50.0
131,23,50.0
131,24,50.0
131,25,50.0
131,26,50.0
131,27,50.0
131,28,50.0
131,29,50.0
131,30,50.0
132,1,50.0
132,2,50.0
132,3,50.0
132,4,50.0
132,5,50.0
132,6,50.0
132,7,50.0
132,8,50.0
132,9,50.0
132,10,50.0
132,11,50.0
132,12,50.0
132,13,50.0
132,14,50.0
132,15,50.0
132,16,50.0
132,17,50.0
132,18,50.0
132,19,50.0
132,20,50.0
132,21,50.0
132,22,50.0
132,23,50.0
132,24,50.0
132,25,50.0
132,26,50.0
132,27,50.0
132,28,50.0
132,29,50.0
132,30,50.0
133,1,50.0
133,2,50.0
133,3,50.0
133,4,50.0
133,5,50.0
133,6,50.0
133,7,50.0
133,8,50.0
133,9,50.0
133,10,50.0
133,11,50.0
133,12,50.0
133,13,50.0
133,14,50.0
133,15,50.0
133,16,50.0
133,17,50.0
133,18,50.0
133,19,50.0
133,20,50.0
133,21,50.0
133,22,50.0
133,23,50.0
133,24,50.0
133,25,50.0
133,26,50.803969162573246
133,27,50.0
133,28,50.0
133,29,50.0
133,30,50.0
134,1,50.0
134,2,50.0
134,3,50.0
134,4,50.0
134,5,50.0
134,6,50.0
134,7,50.0
134,8,50.0
134,9,50.0
134,10,50.0
134,11,50.0
134,12,50.0
134,13,50.0
134,14,50.0
134,15,50.0
134,16,50.0
134,17,50.0
134,18,50.0
134,19,50.0
134,20,50.0
134,21,50.0
134,22,50.0
134,23,50.0
134,24,50.0
134,25,50.0
134,26,50.0
134,27,50.0
134,28,50.0
134,29,50.0
134,30,50.0
135,1,50.0
135,2,50.0
135,3,50.0
135,4,50.0
135,5,50.0
135,6,50.0
135,7,50.0
135,8,50.0
135,9,50.0
135,10,50.0
135,11,50.0
135,12,50.0
135,13,50.0
135,14,50.0
135,15,50.0
135,16,50.0
135,17,59.78199660441558
135,18,50.0
135,19,50.0
135,20,50.0
135,21,50.0
135,22,50.0
135,23,50.0
135,24,50.0
135,25,50.0
135,26,50.0
135,27,50.0
135,28,50.0
135,29,50.0
135,30,50.0
136,1,50.0
136,2,50.0
136,3,50.0
136,4,50.0
136,5,50.0
136,6,50.0
136,7,50.0
136,8,50.0
136,9,50.0
136,10,50.0
136,11,50.0
136,12,50.0
136,13,50.0
136,14,50.0
136,15,50.0
136,16,50.0
136,17,50.0
136,18,50.0
136,19,50.0
136,20,50.0
136,21,50.0
136,22,50.0
136,23,50.0
136,24,53.39692928883742
136,25,50.0
136,26,50.0
136,27,58.017735096688114
136,28,50.0
136,29,50.0
136,30,50.0
137,1,50.0
137,2,50.0
137,3,50.0
137,4,50.0
137,5,50.0
137,6,50.0
137,7,50.0
137,8,50.0
137,9,50.0
137,10,50.0
137,11,50.0
137,12,50.0
137,13,50.0
137,14,50.0
137,15,50.0
137,16,50.0
137,17,50.0
137,18,50.0
137,19,50.0
137,20,55.874164174270746
137,21,50.0
137,22,50.0
137,23,50.0
137,24,50.0
137,25,50.0
137,26,50.0
137,27,50.0
137,28,50.0
137,29,50.0
137,30,50.0
138,1,50.0
138,2,50.0
138,3,50.0
138,4,50.0
138,5,50.0
138,6,50.0
138,7,50.0
138,8,50.0
138,9,50.0
138,10,50.0
138,11,50.0
138,12,50.0
138,13,50.0
138,14,50.0
138,15,50.0
138,16,50.0
138,17,50.0
138,18,50.0
138,19,50.0
138,20,50.0
138,21,50.0
138,22,50.0
138,23,50.0
138,24,50.0
138,25,50.0
138,26,50.0
138,27,50.0
138,28,50.0
138,29,50.0
138,30,50.0
139,1,50.0
139,2,50.0
139,3,50.0
139,4,50.0
139,5,50.0
139,6,50.0
139,7,50.0
139,8,50.0
139,9,50.0
139,10,50.0
139,11,50.0
139,12,50.0
139,13,50.0
139,14,50.0
139,15,50.0
139,16,50.0
139,17,50.0
139,18,50.0
139,19,50.0
139,20,50.0
139,21,50.0
139,22,50.0
139,23,50.0
139,24,50.0
139,25,50.0
139,26,50.0
139,27,50.0
139,28,50.0
139,29,50.0
139,30,50.0
140,1,50.0
140,2,50.0
140,3,50.0
140,4,50.0
140,5,50.0
140,6,50.0
140,7,50.0
140,8,50.0
140,9,50.0
140,10,50.0
140,11,50.0
140,12,50.0
140,13,50.0
140,14,50.0
140,15,50.0
140,16,50.0
140,17,50.0
140,18,50.0
140,19,50.0
140,20,50.0
140,21,50.0
140,22,50.66313693734339
140,23,50.0
140,24,50.0
140,25,50.0
140,26,50.0
140,27,50.0
140,28,50.0
140,29,50.0
140,30,50.0
141,1,50.0
141,2,50.0
141,3,50.0
141,4,50.0
141,5,50.0
141,6,50.0
141,7,50.0
141,8,50.0
141,9,50.0
141,10,50.0
141,11,50.0
141,12,56.2362441134027
141,13,50.0
141,14,50.0
141,15,50.0
141,16,50.0
141,17,50.0
141,18,50.0
141,19,50.0
141,20,50.0
141,21,50.0
141,22,50.0
141,23,50.0
141,24,55.11885038931168
141,25,50.0
141,26,50.0
141,27,50.0
141,28,50.0
141,29,50.0
141,30,50.0
142,1,50.0
142,2,50.0
142,3,50.0
142,4,50.0
142,5,50.0
142,6,50.0
142,7,50.0
142,8,50.0
142,9,50.0
142,10,50.0
142,11,50.0
142,12,50.0
142,13,50.0
142,14,50.0
142,15,50.0
142,16,50.0
142,17,50.0
142,18,50.0
142,19,50.0
142,20,50.0
142,21,50.0
142,22,50.0
142,23,50.0
142,24,50.0
142,25,50.0
142,26,50.0
142,27,50.0
142,28,50.0
142,29,50.0
142,30,50.0
143,1,50.0
143,2,50.0
143,3,50.0
143,4,50.0
143,5,50.0
143,6,50.0
143,7,50.0
143,8,50.0
143,9,50.0
143,10,50.0
143,11,50.0
143,12,50.0
143,13,50.0
143,14,50.0
143,15,50.0
143,16,50.0
143,17,50.0
143,18,50.0
143,19,50.0
143,20,50.0
143,21,50.0
143,22,50.0
143,23,50.0
143,24,50.0
143,25,50.0
143,26,50.0
143,27,50.0
143,28,50.0
143,29,50.0
143,30,50.0
144,1,50.0
144,2,50.0
144,3,50.0
144,4,50.0
144,5,50.0
144,6,50.0
144,7,50.0
144,8,50.0
144,9,50.0
144,10,50.0
144,11,50.0
144,12,50.0
144,13,50.0
144,14,50.0
144,15,50.0
144,16,50.0
144,17,50.0
144,18,50.0
144,19,50.0
144,20,50.0
144,21,50.0
144,22,50.0
144,23,50.0
144,24,50.0
144,25,50.0
144,26,50.0
144,27,50.0
144,28,50.0
144,29,50.0
144,30,50.0
145,1,50.0
145,2,50.0
145,3,50.0
145,4,50.0
145,5,50.0
145,6,50.0
145,7,50.0
145,8,50.0
145,9,50.0
145,10,50.0
145,11,50.0
145,12,50.0
145,13,50.0
145,14,50.0
145,15,50.0
145,16,50.0
145,17,50.0
145,18,50.0
145,19,50.0
145,20,50.0
145,21,50.0
145,22,50.0
145,23,50.0
145,24,50.0
145,25,50.0
145,26,50.0
145,27,50.0
145,28,50.0
145,29,50.0
145,30,50.0
146,1,50.0
146,2,50.0
146,3,50.0
146,4,50.0
146,5,50.0
146,6,50.0
146,7,50.0
146,8,50.0
146,9,50.0
146,10,50.0
146,11,50.0
146,12,50.0
146,13,50.0
146,14,50.0
146,15,50.0
146,16,50.0
146,17,53.41437240996375
146,18,50.0
146,19,50.0
146,20,50.0
146,21,50.0
146,22,50.0
146,23,50.0
146,24,50.0
146,25,50.0
146,26,50.0
146,27,50.0
146,28,50.0
146,29,50.0
146,30,50.0
147,1,50.0
147,2,50.0
147,3,50.0
147,4,51.71089452725495
147,5,50.0
147,6,50.0
147,7,50.0
147,8,50.0
147,9,50.0
147,10,50.0
147,11,50.0
147,12,50.0
147,13,50.0
147,14,50.0
147,15,50.0
147,16,50.0
147,17,50.0
147,18,50.0
147,19,50.0
147,20,50.0
147,21,50.0
147,22,50.0
147,23,50.0
147,24,50.0
147,25,50.0
147,26,50.0
147,27,50.0
147,28,50.0
147,29,50.0
147,30,50.0
148,1,50.0
148,2,50.0
148,3,50.0
148,4,50.0
148,5,50.0
148,6,50.0
148,7,50.0
148,8,50.0
148,9,50.0
148,10,50.0
148,11,50.0
148,12,50.0
148,13,50.0
148,14,50.0
148,15,50.0
148,16,50.0
148,17,50.0
148,18,50.0
148,19,50.0
148,20,50.0
148,21,50.0
148,22,50.0
148,23,50.1762319536075
148,24,50.0
148,25,50.0
148,26,50.0
148,27,50.0
148,28,50.0
148,29,50.0
148,30,50.0
149,1,50.0
149,2,50.0
149,3,50.0
149,4,50.0
149,5,50.0
149,6,50.0
149,7,50.0
149,8,50.0
149,9,50.0
149,10,50.0
149,11,50.0
149,12,50.0
149,13,50.0
149,14,50.0
149,15,50.0
149,16,50.0
149,17,50.0
149,18,50.0
149,19,50.0
149,20,50.0
149,21,50.0
149,22,50.0
149,23,50.0
149,24,50.0
149,25,50.0
149,26,50.0
149,27,50.0
149,28,50.0
149,29,50.0
149,30,50.0
150,1,50.0
150,2,50.0
150,3,50.0
150,4,50.0
150,5,50.0
150,6,50.0
150,7,50.0
150,8,50.0
150,9,50.0
150,10,52.09630654751278
150,11,50.0
150,12,50.0
150,13,50.0
150,14,50.0
150,15,50.0
150,16,50.0
150,17,68.50926623736945
150,18,50.0
150,19,50.0
150,20,50.0
150,21,50.0
150,22,65.89492517722924
150,23,50.0
150,24,50.0
150,25,50.0
150,26,50.0
150,27,50.0
150,28,50.0
150,29,57.442312368912546
150,30,50.0
151,1,50.0
151,2,50.0
151,3,50.0
151,4,50.0
151,5,50.0
151,6,50.0
151,7,50.0
151,8,50.0
151,9,50.0
151,10,50.0
151,11,50.0
151,12,50.0
151,13,50.0
151,14,50.0
151,15,50.0
151,16,50.0
151,17,50.0
151,18,50.0
151,19,50.0
151,20,50.0
151,21,50.0
151,22,50.0
151,23,50.0
151,24,50.0
151,25,50.0
151,26,50.0
151,27,50.0
151,28,50.0
151,29,50.0
151,30,50.0
152,1,50.0
152,2,50.0
152,3,50.0
152,4,50.0
152,5,50.0
152,6,50.0
152,7,50.0
152,8,50.0
152,9,50.0
152,10,50.0
152,11,50.0
152,12,50.0
152,13,50.0
152,14,50.0
152,15,50.0
152,16,50.0
152,17,50.0
152,18,50.0
152,19,50.0
152,20,50.0
152,21,50.0
152,22,50.0
152,23,50.0
152,24,50.0
152,25,50.0
152,26,50.0
152,27,50.0
152,28,50.0
152,29,50.0
152,30,50.0
153,1,50.0
153,2,50.0
153,3,50.0
153,4,50.0
153,5,50.0
153,6,50.0
153,7,50.0
153,8,50.0
153,9,50.0
153,10,50.0
153,11,50.0
153,12,50.0
153,13,50.0
153,14,50.0
153,15,50.0
153,16,50.0
153,17,50.0
153,18,50.0
153,19,50.0
153,20,50.0
153,21,50.0
153,22,50.0
153,23,50.0
153,24,50.0
153,25,50.0
153,26,50.0
153,27,50.0
153,28,50.0
153,29,50.0
153,30,50.0
154,1,50.0
154,2,50.0
154,3,50.0
154,4,50.0
154,5,50.0
154,6,50.0
154,7,50.0
154,8,50.0
154,9,50.0
154,10,50.0
154,11,50.0
154,12,50.0
154,13,50.0
154,14,50.0
154,15,50.0
154,16,50.0
154,17,50.0
154,18,50.0
154,19,50.0
154,20,50.0
154,21,50.0
154,22,50.0
154,23,50.0
154,24,50.0
154,25,50.0
154,26,50.0
154,27,50.0
154,28,50.0
154,29,50.0
154,30,50.0
155,1,50.0
155,2,50.0
155,3,50.0
155,4,50.0
155,5,50.0
155,6,50.0
155,7,65.03418197897892
155,8,50.0
155,9,50.0
155,10,50.0
155,11,50.0
155,12,50.0
155,13,50.0
155,14,50.0
155,15,50.0
155,16,50.0
155,17,50.0
155,18,50.0
155,19,50.0
155,20,50.0
155,21,50.0
155,22,50.0
155,23,50.0
155,24,50.0
155,25,50.0
155,26,50.0
155,27,50.0
155,28,50.0
155,29,50.0
155,30,50.0
156,1,50.0
156,2,50.0
156,3,50.0
156,4,50.0
156,5,50.0
156,6,50.0
156,7,50.0
156,8,50.0
156,9,50.0
156,10,50.0
156,11,50.0
156,12,50.0
156,13,50.0
156,14,50.0
156,15,50.0
156,16,50.0
156,17,50.0
156,18,50.0
156,19,50.0
156,20,50.0
156,21,50.0
156,22,50.0
156,23,50.0
156,24,50.0
156,25,50.0
156,26,50.0
156,27,50.0
156,28,50.0
156,29,50.0
156,30,50.0
157,1,50.0
157,2,50.0
157,3,50.0
157,4,50.0
157,5,50.0
157,6,50.0
157,7,50.0
157,8,50.0
157,9,50.0
157,10,56.75503043990927
157,11,50.0
157,12,50.0
157,13,50.0
157,14,52.64791732180732
157,15,50.0
157,16,50.0
157,17,50.0
157,18,50.0
157,19,50.0
157,20,50.0
157,21,50.0
157,22,50.0
157,23,50.0
157,24,50.0
157,25,50.0
157,26,50.0
157,27,50.0
157,28,50.0
157,29,67.3120436691649
157,30,50.0
158,1,50.0
158,2,50.0
158,3,50.0
158,4,50.0
158,5,50.0
158,6,50.0
158,7,50.0
158,8,50.0
158,9,50.0
158,10,50.0
158,11,50.0
158,12,50.0
158,13,50.0
158,14,50.0
158,15,50.0
158,16,50.0
158,17,50.0
158,18,50.0
158,19,50.0
158,20,50.0
158,21,50.0
158,22,50.0
158,23,50.0
158,24,50.0
158,25,50.0
158,26,50.0
158,27,50.0
158,28,50.0
158,29,50.0
158,30,50.0
159,1,50.0
159,2,50.0
159,3,50.0
159,4,50.0
159,5,50.0
159,6,50.0
159,7,50.0
159,8,50.0
159,9,50.0
159,10,50.0
159,11,50.0
159,12,50.0
159,13,50.0
159,14,50.0
159,15,50.0
159,16,50.0
159,17,50.0
159,18,50.0
159,19,50.0
159,20,50.0
159,21,50.0
159,22,50.0
159,23,50.0
159,24,50.0
159,25,50.0
159,26,50.0
159,27,50.0
159,28,50.0
159,29,50.0
159,30,50.0
160,1,50.0
160,2,50.0
160,3,50.0
160,4,50.0
160,5,50.0
160,6,50.0
160,7,55.101841750523604
160,8,50.0
160,9,50.0
160,10,50.0
160,11,50.0
160,12,50.0
160,13,50.0
160,14,50.0
160,15,50.0
160,16,50.0
160,17,50.0
160,18,50.0
160,19,50.0
160,20,50.0
160,21,56.31170470045774
160,22,50.0
160,23,50.0
160,24,50.0
160,25,50.0
160,26,50.0
160,27,50.0
160,28,50.0
160,29,50.0
160,30,50.0
161,1,50.0
161,2,50.0
161,3,50.0
161,4,50.0
161,5,50.0
161,6,50.0
161,7,50.0
161,8,50.0
161,9,50.0
161,10,50.0
161,11,50.0
161,12,50.0
161,13,50.0
161,14,50.0
161,15,50.0
161,16,50.0
161,17,50.0
161,18,50.0
161,19,50.0
161,20,50.0
161,21,50.0
161,22,50.0
161,23,50.0
161,24,50.0
161,25,50.0
161,26,50.0
161,27,50.0
161,28,50.0
161,29,50.0
161,30,50.0
162,1,50.0
162,2,50.0
162,3,50.0
162,4,50.0
162,5,72.52957991935509
162,6,50.0
162,7,50.0
162,8,50.0
162,9,50.0
162,10,50.0
162,11,50.0
162,12,50.0
162,13,50.0
162,14,50.0
162,15,50.0
162,16,50.0
162,17,50.0
162,18,50.0
162,19,50.0
162,20,50.0
162,21,50.0
162,22,50.0
162,23,50.0
162,24,50.0
162,25,50.0
162,26,50.0
162,27,50.0
162,28,50.0
162,29,50.0
162,30,50.0
163,1,50.0
163,2,51.5358603316091
163,3,50.0
163,4,50.0
163,5,50.0
163,6,50.0
163,7,50.0
163,8,50.0
163,9,56.23403208198057
163,10,50.0
163,11,50.0
163,12,50.0
163,13,50.0
163,14,50.0
163,15,50.0
163,16,50.0
163,17,50.0
163,18,50.0
163,19,50.0
163,20,58.5795401325635
163,21,54.39420002163673
163,22,50.0
163,23,50.0
163,24,50.0
163,25,50.0
163,26,50.0
163,27,50.0
163,28,50.0
163,29,50.0
163,30,50.0
164,1,50.0
164,2,50.0
164,3,50.0
164,4,50.0
164,5,50.0
164,6,50.0
164,7,50.0
164,8,50.0
164,9,50.0
164,10,50.0
164,11,50.0
164,12,50.0
164,13,50.0
164,14,50.0
164,15,50.0
164,16,50.0
164,17,50.0
164,18,50.0
164,19,50.0
164,20,50.0
164,21,50.0
164,22,50.0
164,23,50.0
164,24,50.0
164,25,50.0
164,26,50.0
164,27,50.0
164,28,50.0
164,29,50.0
164,30,50.0
165,1,50.0
165,2,50.0
165,3,50.0
165,4,50.0
165,5,50.0
165,6,50.0
165,7,50.0
165,8,50.0
165,9,50.0
165,10,60.90625540612434
165,11,50.0
165,12,50.0
165,13,50.0
165,14,50.0
165,15,50.0
165,16,50.0
165,17,50.0
165,18,50.0
165,19,50.0
165,20,50.0
165,21,50.0
165,22,50.0
165,23,50.0
165,24,50.0
165,25,50.0
165,26,50.0
165,27,50.0
165,28,50.0
165,29,50.0
165,30,50.0
166,1,50.0
166,2,50.0
166,3,50.0
166,4,50.0
166,5,56.953897951484585
166,6,50.0
166,7,50.0
166,8,50.0
166,9,50.0
166,10,50.0
166,11,50.0
166,12,50.0
166,13,50.0
166,14,50.0
166,15,50.0
166,16,50.0
166,17,50.0
166,18,50.0
166,19,50.0
166,20,50.0
166,21,50.0
166,22,50.0
166,23,50.0
166,24,50.0
166,25,50.0
166,26,50.0
166,27,50.0
166,28,50.0
166,29,50.0
166,30,50.0
167,1,50.0
167,2,50.0
167,3,50.0
167,4,50.0
167,5,50.0
167,6,50.0
167,7,50.0
167,8,50.0
167,9,50.0
167,10,50.0
167,11,50.0
167,12,50.0
167,13,57.78813665035413
167,14,50.0
167,15,50.0
167,16,50.0
167,17,50.0
167,18,50.0
167,19,50.0
167,20,70.63509919860324
167,21,50.0
167,22,50.0
167,23,50.0
167,24,50.0
167,25,50.0
167,26,50.0
167,27,50.0
167,28,50.0
167,29,50.0
167,30,50.0
168,1,50.0
168,2,50.0
168,3,50.0
168,4,50.0
168,5,50.0
168,6,50.0
168,7,50.0
168,8,50.0
168,9,50.0
168,10,50.0
168,11,50.0
168,12,50.0
168,13,50.0
168,14,50.0
168,15,50.0
168,16,50.0
168,17,50.0
168,18,50.0
168,19,50.0
168,20,50.0
168,21,50.0
168,22,50.0
168,23,50.0
168,24,50.0
168,25,50.0
168,26,50.0
168,27,50.0
168,28,50.0
168,29,50.0
168,30,50.0
169,1,58.45015901314847
169,2,50.0
169,3,50.0
169,4,50.0
169,5,50.0
169,6,50.0
169,7,50.0
169,8,50.0
169,9,50.0
169,10,50.0
169,11,50.0
169,12,50.0
169,13,50.0
169,14,50.0
169,15,50.0
169,16,50.0
169,17,50.0
169,18,50.0
169,19,50.0
169,20,50.0
169,21,69.52904642505311
169,22,50.0
169,23,50.0
169,24,50.0
169,25,50.0
169,26,50.0
169,27,50.0
169,28,50.0
169,29,50.0
169,30,50.0
170,1,55.905465154473845
170,2,50.0
170,3,50.0
170,4,50.0
170,5,50.0
170,6,50.0
170,7,50.0
170,8,50.0
170,9,50.0
170,10,50.0
170,11,50.0
170,12,50.0
170,13,50.0
170,14,50.0
170,15,50.0
170,16,50.0
170,17,50.0
170,18,50.0
170,19,50.0
170,20,50.0
170,21,50.0
170,22,50.0
170,23,50.0
170,24,50.0
170,25,50.0
170,26,50.0
170,27,50.0
170,28,50.0
170,29,50.0
170,30,50.0
171,1,50.0
171,2,50.0
171,3,50.0
171,4,50.0
171,5,50.0
171,6,50.0
171,7,50.0
171,8,64.32607169963767
171,9,50.0
171,10,50.0
171,11,50.0
171,12,50.0
171,13,50.0
171,14,50.0
171,15,50.0
171,16,50.0
171,17,50.0
171,18,50.0
171,19,50.0
171,20,50.0
171,21,50.0
171,22,50.0
171,23,50.0
171,24,50.0
171,25,50.0
171,26,50.0
171,27,50.0
171,28,50.0
171,29,50.0
171,30,50.0
172,1,50.0
172,2,50.0
172,3,50.0
172,4,50.0
172,5,50.0
172,6,50.0
172,7,50.0
172,8,50.0
172,9,50.0
172,10,50.0
172,11,50.0
172,12,50.0
172,13,50.0
172,14,50.0
172,15,50.0
